Id,SalePrice
1761,148598.70148000796
1762,181464.3730102653
1763,177778.87780697615
1764,117376.33440663922
1765,172861.76461437967
1766,186203.77451985108
1767,225631.13288820372
1768,145588.7180212472
1769,170441.21507761435
1770,145958.54453181708
1771,125585.66854650054
1772,136198.6280873128
1773,138042.80134665014
1774,143682.72210528934
1775,136524.24895672497
1776,125231.7440172685
1777,109249.9493199168
1778,140364.39323598432
1779,116386.7714531121
1780,176929.8368772384
1781,127598.49094240741
1782,99118.95538706759
1783,152628.86113779002
1784,109022.4284491356
1785,125074.14075897729
1786,147070.42970279075
1787,161863.3387957941
1788,57770.617806880924
1789,103784.57700633822
1790,89652.51899712288
1791,182135.71334809123
1792,160205.0419056387
1793,127122.26955341629
1794,157125.03120745945
1795,135142.95136181815
1796,126359.3762749153
1797,111595.94223822367
1798,120979.48305605804
1799,115647.17384123188
1800,120052.72419625838
1801,131923.91858896572
1802,124120.07061603531
1803,146668.45945090707
1804,148541.7130074395
1805,135523.9204050014
1806,122695.07123887191
1807,127008.49193197135
1808,122844.55269872962
1809,120757.96950085572
1810,146686.65736121478
1811,87611.40461685965
1812,96920.8362112854
1813,123468.54474312814
1814,98376.66726093684
1815,57385.54250127679
1816,103035.96873106195
1817,110940.06871953118
1818,139085.0106455979
1819,129337.3338420121
1820,59385.44902143904
1821,109676.58203826234
1822,148536.9487895469
1823,49355.39499183102
1824,128020.62532169347
1825,138760.82746125595
1826,107594.29979279762
1827,106050.44364898533
1828,137686.96177747814
1829,120473.86742861247
1830,142492.008163045
1831,144049.99885104795
1832,93764.2669881861
1833,136680.95705855955
1834,123330.04181416621
1835,125249.3543643412
1836,130738.05872969965
1837,87242.62712884636
1838,124743.86983948528
1839,100813.48483361653
1840,158012.32938987744
1841,142257.14581968274
1842,86445.33880275663
1843,132781.08737371062
1844,136431.66506358326
1845,146595.53415259114
1846,157175.6961510506
1847,172362.2249565926
1848,60748.07656800958
1849,108429.07447339327
1850,115822.27076597158
1851,148931.20790186053
1852,119466.87450008863
1853,131427.1728366951
1854,167712.56590883108
1855,148039.0191457688
1856,224104.09815918154
1857,149389.81032954372
1858,141402.48248234525
1859,119946.42046200133
1860,145846.6061367571
1861,119098.05139473605
1862,326026.16276738746
1863,307651.04705437087
1864,308060.1871372544
1865,355761.5450800112
1866,351363.39633755875
1867,235441.5548991607
1868,291220.8854169047
1869,200069.6800916982
1870,221505.94415852704
1871,255662.30924465458
1872,175412.1226952952
1873,233209.64534870666
1874,154682.1755926367
1875,198907.04037114856
1876,199685.25855828554
1877,210015.15575404518
1878,209033.94381539602
1879,128005.20962081334
1880,137324.8715683114
1881,250336.06727216867
1882,247828.6372584712
1883,191946.4654583017
1884,204691.9207225082
1885,246217.72604354957
1886,296753.1613430937
1887,207720.99689886215
1888,269290.31754487345
1889,168233.1309454639
1890,123370.39729214097
1891,133112.61522182456
1892,102208.94051747842
1893,129701.15103459827
1894,122384.8073811609
1895,136569.2475710758
1896,127035.4409206224
1897,115480.03982135408
1898,116558.64451056608
1899,155740.0490604277
1900,149827.0900216311
1901,179112.31585124787
1902,152750.3389123752
1903,217584.287552694
1904,140482.09033991504
1905,210737.06116228754
1906,148011.96658198567
1907,212262.46828656743
1908,112105.56475137301
1909,129516.85721363655
1910,119926.08929435887
1911,223945.428010342
1912,325633.09394460754
1913,146800.64923847828
1914,69479.1308519032
1915,331546.3512823273
1916,63696.85341903603
1917,249113.29439601232
1918,137844.97524026327
1919,170261.33207734805
1920,156576.6227271498
1921,425621.10865734844
1922,324800.5163983507
1923,219167.9508892686
1924,231776.59994925928
1925,194180.3044776257
1926,415234.7749107991
1927,136479.5343233571
1928,158280.53846140078
1929,123743.2173990794
1930,129196.4954004679
1931,145976.244795394
1932,144692.82745154807
1933,195440.8033971567
1934,184789.8375062461
1935,171048.07868466846
1936,193777.56671353418
1937,186354.65231733103
1938,172905.67309279676
1939,221622.83111553802
1940,179192.4733300883
1941,176544.24362606584
1942,185187.29096114513
1943,201399.8367564681
1944,359365.9430065193
1945,383051.8930275547
1946,146380.05468821884
1947,306752.2428336155
1948,176738.86241783755
1949,246497.96721246355
1950,182269.56396388423
1951,246643.20827459643
1952,211630.4804688647
1953,167542.66434449458
1954,183268.58473171794
1955,132390.7186851733
1956,318036.2819496305
1957,156946.48054495006
1958,316145.6087582081
1959,146214.6882434688
1960,119400.92436098264
1961,121582.01681980096
1962,97838.97201002372
1963,106912.35256246422
1964,110336.25492162633
1965,144192.35952080478
1966,135913.86567704528
1967,285649.3391508473
1968,467346.4456289397
1969,398697.99045601476
1970,452906.95604172803
1971,457197.4777441284
1972,379472.5541097091
1973,254384.40312794168
1974,336969.0595715484
1975,529111.4761520188
1976,259942.88784492787
1977,365000.99409870344
1978,372185.00709863077
1979,332645.51912249695
1980,205102.19679696026
1981,359084.6840102037
1982,217763.91292418304
1983,206904.6601176444
1984,165034.9123883628
1985,230042.28860211367
1986,212051.12333951078
1987,185656.96773756196
1988,177472.33612604951
1989,190133.06668982393
1990,211430.2587700165
1991,228496.95545855386
1992,212689.48942087492
1993,169157.2745488804
1994,232991.14786811123
1995,184745.00335952808
1996,249285.32977604083
1997,311343.29140798235
1998,318113.44019226515
1999,257696.80241074113
2000,306515.61801493855
2001,261995.46246416724
2002,237831.63088387053
2003,254864.01026917453
2004,274039.39221577055
2005,219743.89264923192
2006,224568.7649514641
2007,249507.4700368366
2008,212473.73457504407
2009,193708.13062483916
2010,192777.01910531393
2011,142006.86304567498
2012,171514.6983550585
2013,177979.62783620556
2014,182361.41397142792
2015,196671.91399796683
2016,193214.0281049298
2017,196002.14226953115
2018,124558.49223510807
2019,134719.31999351783
2020,110347.71175592825
2021,108730.34448493016
2022,181526.76960786263
2023,148485.74039538793
2024,264124.5181118975
2025,349445.8641201082
2026,172361.55689150683
2027,158959.82976186537
2028,152768.5605026018
2029,164606.8794408305
2030,267713.0051461096
2031,230716.88108282204
2032,252764.4873202373
2033,259659.4406497166
2034,162164.12737331423
2035,219053.69133138008
2036,188459.69021592848
2037,195155.35866126866
2038,293138.0019056286
2039,213804.59968920067
2040,255208.57252205076
2041,296585.34190185973
2042,206423.443010574
2043,172305.12817564304
2044,175252.93940936966
2045,219416.41189352318
2046,146689.62180374964
2047,144094.30953991745
2048,144988.26710958636
2049,143745.8165633783
2050,171419.65619779401
2051,108413.52973326077
2052,125372.4078761251
2053,150945.27216159314
2054,92764.36091229557
2055,153107.80702711578
2056,145822.68484825676
2057,113202.28793256001
2058,223426.57550623955
2059,132845.16558882085
2060,177399.97732376013
2061,171681.6364303446
2062,130761.47814361133
2063,117529.94687538568
2064,134455.19306123097
2065,112143.73431047692
2066,167069.86666495661
2067,102002.29809328125
2068,145865.9165229469
2069,89458.76006813736
2070,115831.47077600003
2071,106992.61168588618
2072,144285.01718181657
2073,134538.34722497687
2074,190346.84264511848
2075,145489.46017687014
2076,115654.61179825793
2077,150006.66381980255
2078,120664.28508485152
2079,126642.1826323858
2080,117599.14341065388
2081,124787.63790412225
2082,113409.89458495687
2083,142598.6079863349
2084,113105.71017837881
2085,122718.03867600625
2086,108377.69478408685
2087,122209.61512466469
2088,100855.67082508205
2089,81931.72445626205
2090,128388.96964448006
2091,117153.51919548358
2092,118972.91915433685
2093,120763.68525727949
2094,105470.06006902536
2095,146669.63238940242
2096,83433.11722525288
2097,98585.9118231133
2098,144892.821346249
2099,57640.699652710064
2100,90316.2949111321
2101,117064.11360326933
2102,120760.67489499274
2103,105717.1272526047
2104,139272.13045439468
2105,123608.5859955636
2106,74501.59218772312
2107,204913.51638683747
2108,110832.40610842343
2109,111813.95688344327
2110,138109.09091262962
2111,134327.81195414072
2112,144131.31509601994
2113,121678.83769938607
2114,121693.82854607634
2115,162857.29298139393
2116,122435.52102775495
2117,149063.8464782171
2118,120438.85079803415
2119,113534.08410390391
2120,122498.63406758755
2121,101515.25329591174
2122,116235.81993905838
2123,88420.1348023819
2124,157602.34454789863
2125,125719.50094987692
2126,142944.58860176563
2127,156972.88988272988
2128,121783.96068277372
2129,95764.60084290573
2130,134612.06691498263
2131,147746.3195672949
2132,119301.56193585704
2133,122261.1093743192
2134,118900.29981864555
2135,96252.89007587207
2136,71550.61630871447
2137,104720.76528329653
2138,128433.70713121982
2139,149529.88958483413
2140,147513.4843382112
2141,151684.47864027938
2142,126467.18297323553
2143,145621.08678177244
2144,117864.97999763372
2145,139339.93327776564
2146,168785.85720386187
2147,135682.53972225555
2148,130822.63545392755
2149,141616.14350741496
2150,225493.6605507253
2151,109328.84844831406
2152,175717.26012357703
2153,159725.05244805847
2154,105990.84288445504
2155,139127.32191006525
2156,274094.0723231105
2157,230281.35520051417
2158,235831.4617634166
2159,207101.1539068761
2160,178319.33434868697
2161,239223.00256550885
2162,435067.3733067476
2163,356516.73427269526
2164,248819.25848979008
2165,196669.70789905227
2166,157304.91348710516
2167,217046.15807304485
2168,198465.16161964825
2169,194233.13400447994
2170,219236.98395334405
2171,154758.4662381858
2172,130074.92731359489
2173,166809.10410631498
2174,230866.04956328406
2175,279697.08185160346
2176,320468.32765834976
2177,242981.40240650272
2178,212455.39699414646
2179,136898.35739028553
2180,226487.5119492807
2181,187899.41506110417
2182,222498.44053392275
2183,192715.26535899733
2184,123988.17916113356
2185,124238.1914184919
2186,143954.47879247798
2187,146724.87802949708
2188,156061.37814825427
2189,307694.01158210146
2190,84471.18658907984
2191,82253.6552641593
2192,92799.04129181674
2193,112658.43694782403
2194,97897.81306006547
2195,107601.40229059118
2196,99059.03079423241
2197,125799.5771916624
2198,156326.12704659608
2199,174967.6878430784
2200,151689.8085414123
2201,143704.69285577815
2202,208601.0545621246
2203,135922.25905725808
2204,192547.710473219
2205,120518.13351350221
2206,141109.95336095488
2207,212883.59115065425
2208,260681.47859389588
2209,232997.96052393733
2210,118824.34724898299
2211,113167.26786478011
2212,117688.12875794743
2213,106240.93369112883
2214,128305.04158509898
2215,108083.08011292412
2216,147914.43684287294
2217,65403.07201419632
2218,76419.73059498788
2219,74205.58241857262
2220,70615.61843224356
2221,331914.33644377295
2222,296154.6594358875
2223,293432.17339060194
2224,208801.74979423283
2225,115156.41373115941
2226,195645.58414914738
2227,193794.3294236997
2228,266021.8960101056
2229,250744.44420912716
2230,154859.63970983122
2231,212285.7461709174
2232,182860.14833845064
2233,179489.33162978414
2234,236902.4763758654
2235,226263.4827028293
2236,257256.1897450604
2237,335884.0231876364
2238,196231.39285556015
2239,116238.14092952192
2240,157688.10819797486
2241,155526.4517847802
2242,121231.00437785128
2243,123407.86649020099
2244,99573.79630050316
2245,97280.61686679433
2246,144520.65132759075
2247,103993.69986872634
2248,126718.86614039102
2249,125390.8304480991
2250,134105.50858361486
2251,136138.09475284533
2252,176243.71829332548
2253,146522.5553014935
2254,173038.72721522657
2255,189554.0148723218
2256,178023.96010891686
2257,218019.24619221658
2258,157112.54714473683
2259,176761.40678760604
2260,162912.88942529148
2261,178655.18209153778
2262,205096.56080386392
2263,371704.6813520215
2264,467967.893595323
2265,172872.76041608467
2266,289136.7403325765
2267,368498.7931500685
2268,395951.8571363571
2269,150740.74953174056
2270,195558.03623155225
2271,218487.54779728432
2272,192475.0189090164
2273,165397.03778858826
2274,180509.30279606063
2275,167820.1804742727
2276,185177.4811941184
2277,180548.27930405425
2278,145648.33363457647
2279,129113.51860949429
2280,125074.0023006471
2281,178207.77336618878
2282,202481.25596157246
2283,105706.90252487379
2284,112831.8953319642
2285,138721.45291855303
2286,124583.86278887806
2287,385654.68480575015
2288,275972.48657717207
2289,386392.4495819288
2290,507687.9725407135
2291,331789.40917457343
2292,450920.8959593533
2293,523599.62995514774
2294,408396.6737168474
2295,481059.7634542843
2296,290337.09032503306
2297,337199.4810388433
2298,341290.6207887386
2299,380173.64040159254
2300,331451.0770743715
2301,300688.1525265499
2302,237369.29210472922
2303,228129.85871437736
2304,237687.85098741922
2305,193724.5333533244
2306,191545.60662699788
2307,195745.52469489732
2308,223983.1948502991
2309,284130.7690534581
2310,213137.3993032453
2311,197631.19814899744
2312,178588.07668025058
2313,173861.80109435465
2314,171942.9231616726
2315,183522.35605481867
2316,194330.04988399643
2317,187465.26945425093
2318,183455.24712487718
2319,182618.70162979822
2320,181869.87788300612
2321,236958.08483845598
2322,173063.97889653326
2323,187356.5889671245
2324,166625.7573053203
2325,210819.15141167864
2326,165499.4487432959
2327,205771.4439338275
2328,225878.41721443905
2329,188794.51121909881
2330,182457.3127921663
2331,351638.70415588474
2332,402670.6410055452
2333,326232.6248459988
2334,247561.47250915447
2335,270573.92584212625
2336,320074.1876758344
2337,198202.88408395712
2338,261994.79904874726
2339,215365.78032861958
2340,395988.88277393545
2341,213166.43026908138
2342,219600.14297760293
2343,217857.6602235038
2344,214663.22734745868
2345,225790.46074063354
2346,213586.96023065265
2347,199954.17964270565
2348,238833.2746843176
2349,185599.30918754265
2350,315515.18535480846
2351,269234.54515671986
2352,256900.18716838048
2353,256244.40273213753
2354,139742.2165968942
2355,145359.16429131635
2356,155345.03903962372
2357,189026.65379794413
2358,198334.60060619784
2359,136547.99983151344
2360,116193.31650803107
2361,144578.52977550763
2362,272260.55761117535
2363,138845.6003501669
2364,150782.13810899458
2365,219904.31492484847
2366,191367.1804670705
2367,217238.55675040776
2368,217324.36291974317
2369,218049.10832083935
2370,163674.2312034184
2371,163380.91568836168
2372,190154.3813273533
2373,286962.80033117963
2374,323434.91336695774
2375,250983.87774613162
2376,291170.0149757646
2377,357982.5131749418
2378,140886.37340651685
2379,202476.5953418059
2380,139597.8602701113
2381,171537.84734082466
2382,207489.14669269611
2383,206444.1387548038
2384,246025.5753567679
2385,165153.14536199297
2386,135383.51201730626
2387,135966.65156076624
2388,99046.38139685972
2389,120741.00838507616
2390,143624.4670782378
2391,145472.22689121193
2392,117809.82767318848
2393,162386.8240013615
2394,140585.48527639324
2395,215184.68531184614
2396,149878.9078147543
2397,221584.3925586789
2398,134555.81057721603
2399,64601.11166588431
2400,66533.50880826366
2401,120956.11206839926
2402,137348.49285632966
2403,142024.04716615824
2404,147970.93237564754
2405,159076.35371676873
2406,139770.3195705015
2407,127388.05426204267
2408,145231.27824189514
2409,128310.7659099805
2410,163327.57467632822
2411,117988.00776772713
2412,158448.38959028426
2413,130495.14498413494
2414,151079.02691966027
2415,136881.89845721208
2416,125989.02943171006
2417,130355.07409576059
2418,130746.59362089381
2419,125854.8208191621
2420,121311.85954376902
2421,142741.71081574057
2422,110905.03288969408
2423,116444.91287657125
2424,159664.89344497345
2425,214432.11661343434
2426,130483.95249704673
2427,131706.3937218637
2428,171290.0915580986
2429,115199.70768432073
2430,133621.74407301197
2431,104841.8486112281
2432,142276.81163978446
2433,142733.3427984981
2434,133854.9135509939
2435,145470.11549602065
2436,102320.61213067896
2437,110432.11093576442
2438,127928.80880702421
2439,109475.93513498211
2440,117984.61444714513
2441,88961.86021516091
2442,99943.53641598538
2443,121812.72211259417
2444,124276.438479212
2445,91963.3913722717
2446,129592.11833494861
2447,168541.57780256294
2448,129389.49724446588
2449,113226.59330463254
2450,138453.87038821657
2451,127540.30766091618
2452,195999.3974692631
2453,97612.33373133972
2454,120754.17464048826
2455,122068.44687946583
2456,128887.96385454887
2457,133781.7467324849
2458,127333.38557508546
2459,113854.21094376929
2460,136029.7936458644
2461,123381.93509754048
2462,139227.88766651653
2463,122180.0225980221
2464,170215.49518996157
2465,140002.7908730273
2466,115395.2598328247
2467,132767.33411820233
2468,84952.36101059921
2469,77239.07519931904
2470,190955.08708367642
2471,208639.067366014
2472,166307.61507800856
2473,115313.26488929398
2474,95416.74475527351
2475,210394.30177602425
2476,117179.1338774398
2477,131392.9426920962
2478,155217.12834574215
2479,102470.26490692448
2480,159083.60269764584
2481,123724.74411243248
2482,129764.0566541457
2483,112749.87351889018
2484,122034.47836961062
2485,126000.41561106354
2486,150023.38430642505
2487,188140.41883663187
2488,156046.99373753398
2489,150081.6618631715
2490,148058.6547797353
2491,91353.9360031927
2492,201008.5666720778
2493,152103.15860712604
2494,147939.50494517165
2495,91787.91123101646
2496,254882.5838779328
2497,149499.95779925399
2498,110161.76881631748
2499,93633.04951561317
2500,128159.4049127658
2501,134897.45226627222
2502,143890.31394050643
2503,92271.0238102562
2504,183431.2957609473
2505,224224.51689382253
2506,257981.64130694032
2507,294192.9605505072
2508,258375.66520827182
2509,212090.3879219604
2510,218189.9903198646
2511,174716.02795418625
2512,211506.217239847
2513,219560.13413419278
2514,243780.86038029208
2515,149445.10569089372
2516,173528.6361037736
2517,148607.86507737671
2518,153870.65524859505
2519,230310.3056884099
2520,213570.4753632003
2521,188047.585357589
2522,223224.00612711976
2523,120932.03267145575
2524,135327.64847135713
2525,149904.01681773196
2526,133131.98196184868
2527,114335.98843725264
2528,131501.74642044574
2529,134568.70575824217
2530,125291.36641529546
2531,263322.92644283175
2532,229868.16382543658
2533,195813.09820102944
2534,230349.7421662537
2535,306650.3586388824
2536,234157.8065690527
2537,235542.29379055512
2538,186604.2723028193
2539,186143.58370370656
2540,183755.208534972
2541,185656.99529525952
2542,169046.5281449251
2543,124306.40585666437
2544,122212.73194678851
2545,137700.05413374887
2546,124151.24188377529
2547,136349.18751199363
2548,145150.4197302399
2549,155488.6702674405
2550,1413675.9858594162
2551,139238.1679215949
2552,128977.26636036087
2553,70517.9971785967
2554,92995.38795376342
2555,115386.01389059592
2556,106637.01985527901
2557,109402.84999597186
2558,154648.263860001
2559,143032.9987787309
2560,149500.38833771023
2561,138307.67715042445
2562,136582.33156381082
2563,154267.45237684855
2564,205284.99361788973
2565,141975.3063551964
2566,167432.5044868703
2567,140485.79311334097
2568,208503.2702266891
2569,219487.87310883618
2570,116821.8177299437
2571,200686.12835802312
2572,143940.5983968792
2573,227938.5337396821
2574,287581.94785547804
2575,130270.9917011474
2576,116559.6598653709
2577,161596.2108093114
2578,85460.44114829879
2579,61839.0680636631
2580,108736.14180102688
2581,105918.6411275643
2582,107464.75711879533
2583,283336.2402860862
2584,161432.15523189187
2585,190932.38044713956
2586,218897.83132768888
2587,191724.96488909607
2588,143809.4796159998
2589,146379.67212587842
2590,203459.34157256375
2591,221188.73983182432
2592,207380.41422313038
2593,244987.06153370976
2594,173283.23565623903
2595,196784.0114659988
2596,303851.14604596037
2597,191901.85191027523
2598,283324.3276846871
2599,333630.94768016564
2600,148853.59060099622
2601,143952.40529673168
2602,81051.64651815081
2603,89927.93652361297
2604,86136.1776098414
2605,78115.58633460145
2606,146633.7052499546
2607,210447.44483133883
2608,201028.37673471536
2609,171477.81920652703
2610,111455.7195467878
2611,120017.94797372162
2612,158071.76497383494
2613,134960.65537961124
2614,129423.92673306151
2615,152218.11467550878
2616,140258.44756626547
2617,186367.78488129
2618,200003.92322100958
2619,202795.04885327
2620,184016.8157451009
2621,180723.94883759716
2622,181116.27252829692
2623,237550.978113983
2624,299418.97049828165
2625,287946.5990094664
2626,169648.70127634774
2627,152894.97251870652
2628,475733.28812571155
2629,507827.23054278287
2630,333122.5702786466
2631,465904.7464824477
2632,419381.2657215354
2633,288203.2169523129
2634,422316.85208039347
2635,159858.00071450474
2636,179075.1637811457
2637,180072.82364038797
2638,257300.97301598734
2639,185488.89126358245
2640,148613.0481520112
2641,105502.08699894873
2642,207454.53379249774
2643,105130.53377110303
2644,121532.09299051938
2645,109358.58042688189
2646,97511.43018169336
2647,103814.19023735073
2648,146047.2430044416
2649,151344.79344835837
2650,135912.82920021258
2651,140203.79465848752
2652,428620.94673755276
2653,245868.43299127102
2654,253311.67573825255
2655,406310.45225282025
2656,310257.67960547144
2657,348246.99428127136
2658,306169.94690600655
2659,304762.7070715121
2660,359516.38010052853
2661,355517.3142641713
2662,371511.23005016986
2663,275294.05809062836
2664,272703.1100431546
2665,332917.77733264
2666,278649.52086891525
2667,169834.75545131514
2668,180015.65458481328
2669,181938.04634401458
2670,274362.6110074959
2671,185926.4824247677
2672,189431.3922422487
2673,201930.23335502463
2674,193873.42783987737
2675,170423.1963638593
2676,192253.60734865564
2677,197862.17450449584
2678,261003.98150604102
2679,266644.79110153136
2680,276436.02492887824
2681,414247.8734335005
2682,325891.8202387991
2683,603210.145955917
2684,311234.144980761
2685,327045.51845145476
2686,241134.61479103568
2687,311657.208557997
2688,204330.5600176701
2689,205584.60075706366
2690,496125.9471431304
2691,191141.12670616468
2692,138243.8475818712
2693,194873.8433208785
2694,138581.2006512976
2695,187205.83013610676
2696,182208.64712386677
2697,190614.2159769109
2698,196596.1597140686
2699,179150.96213574827
2700,161822.4744725503
2701,155518.4790810733
2702,113126.42243108753
2703,119831.01701144858
2704,138528.17020196584
2705,116426.53693892066
2706,115303.91713638473
2707,124593.86725722066
2708,129521.09290146657
2709,104353.62353728712
2710,127591.82093739815
2711,267178.4464988486
2712,393513.40735615883
2713,170951.7475163609
2714,153197.25110028748
2715,172696.95970754066
2716,150069.99342930497
2717,187721.6623708537
2718,219634.3798930783
2719,158358.00560523215
2720,167958.4051600392
2721,132687.63077431227
2722,164266.0410266982
2723,137017.87543537814
2724,127973.1754702702
2725,129766.97401699089
2726,152815.48651185093
2727,174050.2625759893
2728,171997.7649515893
2729,154399.70136585302
2730,148811.27958262264
2731,126711.86206983552
2732,127974.16614739227
2733,156740.50851469123
